2	0	0	0	0	0	0
4	-1.19E-05	0	0	0	0	0
6	-5.97E-05	0	0	0	0	0
8	-0.00015839	0	0	0	0	0
10	-0.00030084	0	0	0	0	0
12	-0.00044405	0	0	0	0	0
14	-0.00049293	0	0	0	0	0
16	-0.00032733	0	0	0	0	0
18	0.00013016	0	0	0	0	0
20	0.00088374	0	0	0	0	0
22	0.0018967	0	0	0	0	0
24	0.0031135	0	0	0	0	0
26	0.0044293	0	0	0	0	0
28	0.0056698	0	0	0	0	0
30	0.0066524	0	0	0	0	0
32	0.0072864	0	0	0	0	0
34	0.0075787	0	0	0	0	0
36	0.0074965	0	0	0	0	0
38	0.0068518	0	0	0	0	0
40	0.0054042	0	0	0	0	0
42	0.0030722	0	0	0	0	0
44	-3.54E-05	0	0	0	0	0
46	-0.0037522	0	0	0	0	0
48	-0.0078609	0	0	0	0	0
50	-0.011982	0	0	0	0	0
52	-0.015629	0	0	0	0	0
54	-0.01839	0	0	0	0	0
56	-0.01997	0	0	0	0	0
58	-0.020107	0	0	0	0	0
60	-0.0186	0	0	0	0	0
62	-0.015274	0	0	0	0	0
64	-0.0098763	0	0	0	0	0
66	-0.0022583	0	0	0	0	0
68	0.0071589	0	0	0	0	0
70	0.017384	0	0	0	0	0
72	0.027403	0	0	0	0	0
74	0.036376	0	0	0	0	0
76	0.043234	0	0	0	0	0
78	0.046629	0	0	0	0	0
80	0.045558	0	0	0	0	0
82	0.039759	0	0	0	0	0
84	0.029488	0	0	0	0	0
86	0.015316	0	0	0	0	0
88	-0.0017815	0	0	0	0	0
90	-0.020459	0	0	0	0	0
92	-0.039172	0	0	0	0	0
94	-0.056218	0	0	0	0	0
96	-0.069815	0	0	0	0	0
98	-0.078471	0	0	0	0	0
100	-0.081416	0	0	0	0	0
102	-0.078725	0	0	0	0	0
104	-0.071002	0	0	0	0	0
106	-0.058799	0	0	0	0	0
108	-0.042413	0	0	0	0	0
110	-0.022465	0	0	0	0	0
112	-0.00045823	0	0	0	0	0
114	0.021665	0	0	0	0	0
116	0.042319	0	0	0	0	0
118	0.060323	0	0	0	0	0
120	0.074609	0	0	0	0	0
122	0.084337	0	0	0	0	0
124	0.088894	0	0	0	0	0
126	0.087455	0	0	0	0	0
128	0.079031	0	0	0	0	0
130	0.063173	0	0	0	0	0
132	0.040351	0	0	0	0	0
134	0.011839	0	0	0	0	0
136	-0.020307	0	0	0	0	0
138	-0.053551	0	0	0	0	0
140	-0.08563	0	0	0	0	0
142	-0.11455	0	0	0	0	0
144	-0.13766	0	0	0	0	0
146	-0.15155	0	0	0	0	0
148	-0.15345	0	0	0	0	0
150	-0.14223	0	0	0	0	0
152	-0.1183	0	0	0	0	0
154	-0.083148	0	0	0	0	0
156	-0.038942	0	0	0	0	0
158	0.011472	0	0	0	0	0
160	0.063867	0	0	0	0	0
162	0.11238	0	0	0	0	0
164	0.15128	0	0	0	0	0
166	0.17706	0	0	0	0	0
168	0.188	0	0	0	0	0
170	0.1827	0	0	0	0	0
172	0.16063	0	0	0	0	0
174	0.12346	0	0	0	0	0
176	0.074667	0	0	0	0	0
178	0.018701	0	0	0	0	0
180	-0.038786	0	0	0	0	0
182	-0.091283	0	0	0	0	0
184	-0.13323	0	0	0	0	0
186	-0.16102	0	0	0	0	0
188	-0.17262	0	0	0	0	0
190	-0.1676	0	0	0	0	0
192	-0.14757	0	0	0	0	0
194	-0.11538	0	0	0	0	0
196	-0.073931	0	0	0	0	0
198	-0.026484	0	0	0	0	0
200	0.022763	0	0	0	0	0
202	0.069228	0	0	0	0	0
204	0.10877	0	0	0	0	0
206	0.13803	0	0	0	0	0
208	0.15494	0	0	0	0	0
210	0.159	0	0	0	0	0
212	0.15063	0	0	0	0	0
214	0.13082	0	0	0	0	0
216	0.1017	0	0	0	0	0
218	0.06643	0	0	0	0	0
220	0.027817	0	0	0	0	0
222	-0.012199	0	0	0	0	0
224	-0.051319	0	0	0	0	0
226	-0.0864	0	0	0	0	0
228	-0.11488	0	0	0	0	0
230	-0.13581	0	0	0	0	0
232	-0.14874	0	0	0	0	0
234	-0.1524	0	0	0	0	0
236	-0.14541	0	0	0	0	0
238	-0.12772	0	0	0	0	0
240	-0.10101	0	0	0	0	0
242	-0.067978	0	0	0	0	0
244	-0.032173	0	0	0	0	0
246	0.002004	0	0	0	0	0
248	0.030217	0	0	0	0	0
250	0.049511	0	0	0	0	0
252	0.058781	0	0	0	0	0
254	0.058739	0	0	0	0	0
256	0.05199	0	0	0	0	0
258	0.042461	0	0	0	0	0
260	0.033959	0	0	0	0	0
262	0.029352	0	0	0	0	0
264	0.030803	0	0	0	0	0
266	0.039572	0	0	0	0	0
268	0.055041	0	0	0	0	0
270	0.074343	0	0	0	0	0
272	0.093136	0	0	0	0	0
274	0.10696	0	0	0	0	0
276	0.11262	0	0	0	0	0
278	0.10869	0	0	0	0	0
280	0.094519	0	0	0	0	0
282	0.069736	0	0	0	0	0
284	0.035535	0	0	0	0	0
286	-0.0043277	0	0	0	0	0
288	-0.045045	0	0	0	0	0
290	-0.082673	0	0	0	0	0
292	-0.11415	0	0	0	0	0
294	-0.13679	0	0	0	0	0
296	-0.14851	0	0	0	0	0
298	-0.14765	0	0	0	0	0
300	-0.13281	0	0	0	0	0
302	-0.10412	0	0	0	0	0
304	-0.064167	0	0	0	0	0
306	-0.016391	0	0	0	0	0
308	0.036159	0	0	0	0	0
310	0.089478	0	0	0	0	0
312	0.13773	0	0	0	0	0
314	0.17559	0	0	0	0	0
316	0.20033	0	0	0	0	0
318	0.21066	0	0	0	0	0
320	0.20509	0	0	0	0	0
322	0.18327	0	0	0	0	0
324	0.14783	0	0	0	0	0
326	0.10325	0	0	0	0	0
328	0.05259	0	0	0	0	0
330	-0.0036972	0	0	0	0	0
332	-0.065084	0	0	0	0	0
334	-0.12756	0	0	0	0	0
336	-0.18365	0	0	0	0	0
338	-0.22571	0	0	0	0	0
340	-0.24861	0	0	0	0	0
342	-0.24997	0	0	0	0	0
344	-0.22949	0	0	0	0	0
346	-0.18845	0	0	0	0	0
348	-0.12976	0	0	0	0	0
350	-0.058354	0	0	0	0	0
352	0.019108	0	0	0	0	0
354	0.096001	0	0	0	0	0
356	0.16662	0	0	0	0	0
358	0.2247	0	0	0	0	0
360	0.26277	0	0	0	0	0
362	0.27505	0	0	0	0	0
364	0.25962	0	0	0	0	0
366	0.21727	0	0	0	0	0
368	0.15084	0	0	0	0	0
370	0.06694	0	0	0	0	0
372	-0.024132	0	0	0	0	0
374	-0.11225	0	0	0	0	0
376	-0.1896	0	0	0	0	0
378	-0.2492	0	0	0	0	0
380	-0.28468	0	0	0	0	0
382	-0.29255	0	0	0	0	0
384	-0.27368	0	0	0	0	0
386	-0.23228	0	0	0	0	0
388	-0.17449	0	0	0	0	0
390	-0.10702	0	0	0	0	0
392	-0.035949	0	0	0	0	0
394	0.033391	0	0	0	0	0
396	0.096139	0	0	0	0	0
398	0.14881	0	0	0	0	0
400	0.19003	0	0	0	0	0
402	0.21915	0	0	0	0	0
404	0.23494	0	0	0	0	0
406	0.23613	0	0	0	0	0
408	0.22213	0	0	0	0	0
410	0.19284	0	0	0	0	0
412	0.14925	0	0	0	0	0
414	0.094373	0	0	0	0	0
416	0.03279	0	0	0	0	0
418	-0.030093	0	0	0	0	0
420	-0.087742	0	0	0	0	0
422	-0.13359	0	0	0	0	0
424	-0.16397	0	0	0	0	0
426	-0.17843	0	0	0	0	0
428	-0.17644	0	0	0	0	0
430	-0.15663	0	0	0	0	0
432	-0.11994	0	0	0	0	0
434	-0.071059	0	0	0	0	0
436	-0.015882	0	0	0	0	0
438	0.040207	0	0	0	0	0
440	0.091529	0	0	0	0	0
442	0.13239	0	0	0	0	0
444	0.15914	0	0	0	0	0
446	0.1708	0	0	0	0	0
448	0.16803	0	0	0	0	0
450	0.15231	0	0	0	0	0
452	0.12531	0	0	0	0	0
454	0.088184	0	0	0	0	0
456	0.042369	0	0	0	0	0
458	-0.0086264	0	0	0	0	0
460	-0.059533	0	0	0	0	0
462	-0.10585	0	0	0	0	0
464	-0.14539	0	0	0	0	0
466	-0.17755	0	0	0	0	0
468	-0.20185	0	0	0	0	0
470	-0.21702	0	0	0	0	0
472	-0.22171	0	0	0	0	0
474	-0.21628	0	0	0	0	0
476	-0.20287	0	0	0	0	0
478	-0.18298	0	0	0	0	0
480	-0.15632	0	0	0	0	0
482	-0.12294	0	0	0	0	0
484	-0.084457	0	0	0	0	0
486	-0.041984	0	0	0	0	0
488	0.0043658	0	0	0	0	0
490	0.053017	0	0	0	0	0
492	0.10052	0	0	0	0	0
494	0.14408	0	0	0	0	0
496	0.18138	0	0	0	0	0
498	0.20795	0	0	0	0	0
500	0.21809	0	0	0	0	0
502	0.20893	0	0	0	0	0
504	0.18096	0	0	0	0	0
506	0.13553	0	0	0	0	0
508	0.074969	0	0	0	0	0
510	0.0049825	0	0	0	0	0
512	-0.065705	0	0	0	0	0
514	-0.12825	0	0	0	0	0
516	-0.1757	0	0	0	0	0
518	-0.20362	0	0	0	0	0
520	-0.21034	0	0	0	0	0
522	-0.19698	0	0	0	0	0
524	-0.16736	0	0	0	0	0
526	-0.12764	0	0	0	0	0
528	-0.084444	0	0	0	0	0
530	-0.042579	0	0	0	0	0
532	-0.0049953	0	0	0	0	0
534	0.025773	0	0	0	0	0
536	0.047743	0	0	0	0	0
538	0.060321	0	0	0	0	0
540	0.063469	0	0	0	0	0
542	0.057028	0	0	0	0	0
544	0.042432	0	0	0	0	0
546	0.024	0	0	0	0	0
548	0.0071122	0	0	0	0	0
550	-0.0043586	0	0	0	0	0
552	-0.0088078	0	0	0	0	0
554	-0.006692	0	0	0	0	0
556	0.00028407	0	0	0	0	0
558	0.010954	0	0	0	0	0
560	0.025088	0	0	0	0	0
562	0.041076	0	0	0	0	0
564	0.05522	0	0	0	0	0
566	0.065432	0	0	0	0	0
568	0.073755	0	0	0	0	0
570	0.082889	0	0	0	0	0
572	0.092134	0	0	0	0	0
574	0.09892	0	0	0	0	0
576	0.10171	0	0	0	0	0
578	0.098475	0	0	0	0	0
580	0.085092	0	0	0	0	0
582	0.059205	0	0	0	0	0
584	0.024169	0	0	0	0	0
586	-0.01393	0	0	0	0	0
588	-0.051471	0	0	0	0	0
590	-0.086842	0	0	0	0	0
592	-0.11683	0	0	0	0	0
594	-0.13654	0	0	0	0	0
596	-0.14201	0	0	0	0	0
598	-0.1314	0	0	0	0	0
600	-0.10464	0	0	0	0	0
602	-0.062999	0	0	0	0	0
604	-0.0088041	0	0	0	0	0
606	0.053829	0	0	0	0	0
608	0.11782	0	0	0	0	0
610	0.1748	0	0	0	0	0
612	0.21851	0	0	0	0	0
614	0.24457	0	0	0	0	0
616	0.24803	0	0	0	0	0
