0	0	0	0	0	0	0
15	-1.8	-1.8	0	0	0	0
20	-1.35	-1.35	0	0	0	0
25	-0.9	-0.9	0	0	0	0
35	0.9	0.9	0	0	0	0
40	1.35	1.35	0	0	0	0
45	1.8	1.8	0	0	0	0
60	0	0	0	0	0	0
75	0	0	-0.8	0	0	0
80	0	0	-0.6	0	0	0
85	0	0	-0.4	0	0	0
95	0	0	0.4	0	0	0
100	0	0	0.6	0	0	0
105	0	0	0.8	0	0	0
120	0	0	0	0	0	0
135	0	0	0	-0.75	0	0
140	0	0	0	-0.5625	0	0
145	0	0	0	-0.375	0	0
155	0	0	0	0.375	0	0
160	0	0	0	0.5625	0	0
165	0	0	0	0.75	0	0
180	0	0	0	0	0	0
195	0	0	0	0	-0.75	-0.75
200	0	0	0	0	-0.5625	-0.5625
205	0	0	0	0	-0.375	-0.375
215	0	0	0	0	0.375	0.375
220	0	0	0	0	0.5625	0.5625
225	0	0	0	0	0.75	0.75
240	0	0	0	0	0	0
255	-0.5	0.5	0	0	0	0
260	-0.375	0.375	0	0	0	0
265	-0.25	0.25	0	0	0	0
275	0.25	-0.25	0	0	0	0
280	0.375	-0.375	0	0	0	0
285	0.5	-0.5	0	0	0	0
300	0	0	0	0	0	0
315	0	0	0	0	-0.5	0.5
320	0	0	0	0	-0.375	0.375
325	0	0	0	0	-0.25	0.25
335	0	0	0	0	0.25	-0.25
340	0	0	0	0	0.375	-0.375
345	0	0	0	0	0.5	-0.5
360	0	0	0	0	0	0
